provider|filename|objects|description
AAO|aat018.jpg|6611|Messier 16 is a cluster of young stars which formed about 2 million years ago from the gas and dust which still surrounds them. Brilliant blue stars of this type are much hotter than the Sun and can be up to thirty times more massive. The dark intrusions visible across the face of the nebula are condensations of dusty material which might one day collapse into yet more stars, should they survive the radiation from the bright stars, which is gradually etching them away. Bright red regions of photo-ionised hydrogen such as M16 are usually found in the spiral arms of galaxies and are often associated recent star formation. This example is about 6000 light years distant, in the constellation of Serpens Cauda.

AAO|aat018a.jpg|6611|Messier 16 is a cluster of young stars which formed about 2 million years ago from the gas and dust which still surrounds them. Brilliant blue stars of this type are much hotter than the Sun and can be up to thirty times more massive. The dark intrusions visible across the face of the nebula are condensations of dusty material which might one day collapse into yet more stars, should they survive the radiation from the bright stars, which is gradually etching them away. Bright red regions of photo-ionised hydrogen such as M16 are usually found in the spiral arms of galaxies and are often associated recent star formation. This example is about 6000 light years distant in Serpens Cauda.

AAO|aat047.jpg|6611|There are few clearer examples anywhere of the intimate relationship between dust, gas and young stars than M16 in Serpens. We see a young cluster of stars (NGC 6611) which formed about 2 million years ago, illuminating a cloud of hydrogen gas. The gas is also dusty, and in places the dust is dense enough to prevent starlight from reaching the gas and making it glow with its distinctive red hue. The luminous hydrogen provides a vivid background against which are seen numerous dark lanes and discrete globules of dust. Many of the dusty clouds are edged with bright rims which indicate the direction of the exciting stars and point to the cluster as the energising source.

AAO|aat074.jpg|6188|Ara is a small constellation in the southern Milky Way, and devoid of bright stars. The fainter stars here are cool, like those that orbit the inner 'bulge' of the Milky Way and appear slightly yellow on colour pictures. The foreground patch of dust that crosses this photograph must be illuminated by energetic radiation from stars that are much hotter than those in the background because hydrogen, which is associated with the dust, has been excited into a vivid red fluorescence by absorbing the invisible ultraviolet light. Here and there a few bright but cooler stars are caught up in the outskirts of dust clouds and some of their light is scattered to produce the blue reflection nebulae.

AAO|aat075.jpg|6188,6193|Here we see two bright stars whose radiant energy is beating down on to the surface of a dark cloud, very similar to the Horsehead in Orion. The cloud itself is opaque and because of that, very cold inside. These conditions are ideal for the formation of organic molecules on the surfaces of the chilled dust particles. The opacity of the cloud protects the fragile molecules within from the energetic radiation of nearby stars, but as its surface is gradually warmed and eroded, the delicate organic molecules are destroyed and the hydrogen released glows as a distinctive red emission nebula. 

AAO|aat075a.jpg|6188,6193|The molecular cloud in Ara in the far southern sky is full of interest. Here dusty gas and starlight mix to produce vivid reds and gentle blues. The whole scene is set against a curtain of faint stars that are more distant than the dust. There is enough interest in this little-known region to justify a more detailed look and the two adjoining images AAT 74 and AAT 75 show two quite different parts that appear together here in a field of view that is about three-quarters of the AAT's full prime focus field when used photographically.

ESO|eso1006a.jpg|1976|This wide-field view of the Orion Nebula (Messier 42), lying about 1350 light-years from Earth, was taken with the VISTA infrared survey telescope at ESO's Paranal Observatory in Chile. The new telescope's huge field of view allows the whole nebula and its surroundings to be imaged in a single picture and its infrared vision also means that it can peer deep into the normally hidden dusty regions and reveal the curious antics of the very active young stars buried there. This image was created from images taken through Z, J and Ks filters in the near-infrared part of the spectrum. The exposure times were ten minutes per filter. The image covers a region of sky about one degree by 1.5 degrees.

ESO|eso0907a.jpg|7293|This colour-composite image of the Helix Nebula (NGC 7293) was created from images obtained using the the Wide Field Imager (WFI), an astronomical camera attached to the 2.2-metre Max-Planck Society/ESO telescope at the La Silla observatory in Chile. The blue-green glow in the centre of the Helix comes from oxygen atoms shining under effects of the intense ultraviolet radiation of the 120 000 degree Celsius central star and the hot gas. Further out from the star and beyond the ring of knots, the red colour from hydrogen and nitrogen is more prominent. A careful look at the central part of this object reveals not only the knots, but also many remote galaxies seen right through the thinly spread glowing gas.This image was created from images through blue, green and red filters and the total exposure times were 12 minutes, 9 minutes and 7 minutes respectively.

ESO|eso1119a.jpg|6618|The first released VST image shows the spectacular star-forming region Messier 17, also known as the Omega Nebula or the Swan Nebula, as it has never been seen before. This vast region of gas, dust and hot young stars lies in the heart of the Milky Way in the constellation of Sagittarius (The Archer). The VST field of view is so large that the entire nebula, including its fainter outer parts, is captured - and retains its superb sharpness across the entire image. The data were processed using the Astro-WISE software system developed by E.A. Valentijn and collaborators at Groningen and elsewhere.

ESO|eso0934a.jpg|6357,6334|The second of three images of ESO's GigaGalaxy Zoom project is a new and wonderful 340-million-pixel vista of the central parts of our galactic home, a 34 by 20-degree wide image that provides us with a view as experienced by amateur astronomers around the world. Taken by Stéphane Guisard, an ESO engineer and world-renowned astrophotographer, from Cerro Paranal, home of ESO's Very Large Telescope, this second image directly benefits from the quality of Paranal's sky, one of the best on the planet. The image shows the region spanning the sky from the constellation of Sagittarius (the Archer) to Scorpius (the Scorpion). The very colourful Rho Ophiuchi and Antares region features prominently to the right, as well as much darker areas, such as the Pipe and Snake Nebulae. The dusty lane of our Milky Way runs obliquely through the image, dotted with remarkable bright, reddish nebulae, such as the Lagoon and the Trifid Nebulae, as well as NGC 6357 and NGC 6334. This dark lane also hosts the very centre of our Galaxy, where a supermassive black hole is lurking. The image was obtained by observing with a 10-cm Takahashi FSQ106Ed f/3.6 telescope and a SBIG STL CCD camera, using a NJP160 mount. Images were collected through three different filters (B, V and R) and then stitched together. This mosaic was assembled from 52 different sky fields made from about 1200 individual images totalling 200 hours exposure time, with the final image having a size of 24 403 x 13 973 pixels. Note that the final, full resolution image is only available through Stéphane Guisard.

ESO|eso0848a.jpg|2264|This colour image of the region known as NGC 2264 - an area of sky that includes the sparkling blue baubles of the Christmas Tree star cluster and the Cone Nebula - was created from data taken through four different filters (B, V, R and H-alpha) with the Wide Field Imager at ESO's La Silla Observatory, 2400 m high in the Atacama Desert of Chile in the foothills of the Andes. The image shows a region of space about 30 light-years across.

ESO|eso0544a.jpg|2467|Area surrounding the stellar cluster NGC 2467, located in the southern constellation of Puppis ("The Stern"). With an age of a few million years at most, it is a very active stellar nursery, where new stars are born continuously from large clouds of dust and gas. The image, looking like a colourful cosmic ghost or a gigantic celestial Mandrill, contains the open clusters Haffner 18 (centre) and Haffner 19 (middle right: it is located inside the smaller pink region - the lower eye of the Mandrill), as well as vast areas of ionised gas. The bright star at the centre of the largest pink region on the bottom of the image is HD 64315, a massive young star that is helping shaping the structure of the whole nebular region.

ESO|eso1208a.jpg|3372|This broad panorama of the Carina Nebula, a region of massive star formation in the southern skies, was taken in infrared light using the HAWK-I camera on ESO's Very Large Telescope. Many previously hidden features, scattered across a spectacular celestial landscape of gas, dust and young stars, have emerged.

ESO|eso1105a.jpg|2068|This new image of the reflection nebula Messier 78 was captured using the Wide Field Imager camera on the MPG/ESO 2.2-metre telescope at the La Silla Observatory, Chile. This colour picture was created from many monochrome exposures taken through blue, yellow/green and red filters, supplemented by exposures through a filter that isolates light from glowing hydrogen gas. The total exposure times were 9, 9, 17.5 and 15.5 minutes per filter, respectively.

ESO|eso1031b.jpg|3372|This spectacular panoramic view combines a new image of the field around the Wolf-Rayet star WR 22 in the Carina Nebula (right) with an earlier picture of the region around the unique star Eta Carinae in the heart of the nebula (left). The picture was created from images taken with the Wide Field Imager on the MPG/ESO 2.2-metre telescope at ESO's La Silla Observatory in Chile.

ESO|eso0949a.jpg|2024,2023|This image, the first to be released publicly from VISTA, the world's largest survey telescope, shows the spectacular star-forming region known as the Flame Nebula, or NGC 2024, in the constellation of Orion (the Hunter) and its surroundings. In views of this evocative object in visible light the core of the nebula is completely hidden behind obscuring dust, but in this VISTA view, taken in infrared light, the cluster of very young stars at the object's heart is revealed. The wide-field VISTA view also includes the glow of the reflection nebula NGC 2023, just below centre, and the ghostly outline of the Horsehead Nebula (Barnard 33) towards the lower right. The bright bluish star towards the right is one of the three bright stars forming the Belt of Orion. The image was created from VISTA images taken through J, H and Ks filters in the near-infrared part of the spectrum. The image shows about half the area of the full VISTA field and is about 40 x 50 arcminutes in extent. The total exposure time was 14 minutes.

ESO|eso0936a.jpg|6523|The third image of ESO's GigaGalaxy Zoom project is an amazing vista of the Lagoon Nebula taken with the 67-million-pixel Wide Field Imager attached to the MPG/ESO 2.2-metre telescope at the La Silla Observatory in Chile. The image covers more than one and a half square degree - an area eight times larger than that of the Full Moon - with a total of about 370 million pixels. It is based on images acquired using three different broadband filters (B, V, R) and one narrow-band filter (H-alpha).

ESO|eso0925a.jpg|6618|Three-colour composite image of the Omega Nebula (Messier 17, or NGC 6618), based on images obtained with the EMMI instrument on the ESO 3.58-metre New Technology Telescope at the La Silla Observatory. North is down and East is to the right in the image. It spans an angle equal to about one third the diameter of the Full Moon, corresponding to about 15 light-years at the distance of the Omega Nebula. The three filters used are B (blue), V ("visual", or green) and R (red).

ESO|eso0926a.jpg|6611|Three-colour composite mosaic image of the Eagle Nebula (Messier 16, or NGC 6611), based on images obtained with the Wide-Field Imager camera on the MPG/ESO 2.2-metre telescope at the La Silla Observatory. At the centre, the so-called "Pillars of Creation" can be seen. This wide-field image shows not only the central pillars, but also several others in the same star-forming region, as well as a huge number of stars in front of, in, or behind the Eagle Nebula. The cluster of bright stars to the upper right is NGC 6611, home to the massive and hot stars that illuminate the pillars. The "Spire" - another large pillar - is in the middle left of the image. This image is a composite of 3 filters in the visible range: B (blue), V (green) and R (red).

ESO|eso1017a.jpg|6634|Infrared view of the Cat's Paw Nebula (NGC 6334) taken by VISTA. NGC 6334 is a vast region of star formation about 5500 light-years from Earth in the constellation of Scorpius. The whole gas cloud is about 50 light-years across. NGC 6334 is one of the most active nurseries of young massive stars in our galaxy, some nearly ten times the mass of our Sun and most born in the last few million years. The images were taken through Y, J and Ks filters (shown as blue, green and red respectively) and the exposure time was five minutes per filter. The field of view is about one degree across.

ESO|eso1005a.jpg|3603|NGC 3603 is a starburst region : a cosmic factory where stars form frantically from the nebula's extended clouds of gas and dust. Located 22,000 light-years away from the Sun, it is the closest region of this kind known in our galaxy, providing astronomers with a local test bed for studying the intense star formation processes, very common in other galaxies, but hard to observe in detail because of their large distance. The newly released image, obtained with the FORS instrument attached to one of the four 8.2-metre VLT Unit Telescopes at Cerro Paranal, Chile, is a three-colour combination of exposures acquired through visible and near-infrared (V, R, I) filters. This image portrays a wider field around the stellar cluster and reveals the rich texture of the surrounding clouds of gas and dust. The field of view is 7 arcminutes wide.

ESO|eso0930a.jpg|6514|The massive star factory known as the Trifid Nebula was captured in all its glory with the Wide-Field Imager camera attached to the MPG/ESO 2.2-metre telescope at ESO's La Silla Observatory in northern Chile. So named for the dark dust bands that trisect its glowing heart, the Trifid Nebula is a rare combination of three nebulae types that reveal the fury of freshly formed stars and point to more star birth in the future. The field of view of the image is approximately 13 x 17 arcminutes.

ESO|eso0650a.jpg|2070,2100|One square degree image of the Tarantula Nebula and its surroundings. The spidery nebula is seen in the upper-centre of the image. Slightly to the lower-right, a web of filaments harbours the famous supernova SN 1987A (see below). Many other reddish nebulae are visible in the image, as well as a cluster of young stars on the left, known as NGC 2100. Technical information: the image is based on observations carried out by Joao Alves (Calar Alto, Spain), Benoit Vandame and Yuri Beletski (ESO) with the Wide Field Imager (WFI) at the 2.2-m telescope on La Silla. These data consist of a 2x2 WFI mosaic in the B- and V-bands, and in the H_ and [OIII] narrow bands. The data were first processed with the ESO/MVM pipeline by the Advanced Data Products (ADP) group at ESO.

ESO|eso0104a.jpg|1976|This photo shows a colour composite mosaic image of the central part of the Orion Nebula, based on 81 images obtained with the infrared multi-mode ISAAC instrument on the ESO Very Large Telescope (VLT) at the Paranal Observatory. The famous Trapezium stars are seen near the centre and the photo also shows the associated cluster of about 1,000 stars, approximately one million years old.

ESO|eso1109a.jpg|6729|This very detailed enhanced-colour image from ESO's Very Large Telescope shows the dramatic effects of very young stars on the dust and gas from which they were born in the star-forming region NGC 6729. The baby stars are invisible in this picture, being hidden behind dust clouds at the upper left of the picture, but material they are ejecting is crashing into the surroundings at speeds of that can be as high as one million kilometres per hour. This picture was taken by the FORS1 instrument and records the scene in the light of glowing hydrogen and sulphur.

ESO|eso1033a.jpg|2070|This VISTA image shows the spectacular 30 Doradus star-forming region, also called the Tarantula Nebula. At its core is a large cluster of stars known as R 136, in which some of the most massive stars known are located. This infrared image, made with ESO's VISTA survey telescope, is from the VISTA Magellanic Cloud Survey. The project will scan a vast area - 184 square degrees of the sky (corresponding to almost one thousand times the apparent area of the full Moon), including our nearby neighbouring galaxies, the Large and Small Magellanic Clouds. The end result will be a detailed study of the star formation history and three-dimensional geometry of the Magellanic system. This image was created from images taken through Y, J and Ks filters in the near-infrared part of the spectrum (coloured blue, green and red respectively). The exposure times were 40, 47 and 81 minutes per filter respectively. The image covers a region of sky about 52 by 70 arcminutes.

ESO|eso1205a.jpg|7293|ESO's Visible and Infrared Survey Telescope for Astronomy (VISTA) has captured this unusual view of the Helix Nebula (NGC 7293), a planetary nebula located 700 light-years away. The coloured picture was created from images taken through Y, J and K infrared filters. While bringing to light a rich background of stars and galaxies, the telescope's infrared vision also reveals strands of cold nebular gas that are mostly obscured in visible images of the Helix.

ESO|eso1003a.jpg|6334|The Cat's Paw Nebula (NGC 6334) is a vast region of star formation. This new portrait of NGC 6334 was created from images taken with the Wide Field Imager instrument at the 2.2-metre MPG/ESO telescope at the La Silla Observatory in Chile, combining images taken through blue, green and red filters, as well as a special filter designed to let through the light of glowing hydrogen. NGC 6334 lies about 5500 light-years from Earth in the constellation of Scorpius. The whole gas cloud is about 50 light-years across. NGC 6334 is one of the most active nurseries of massive stars in our galaxy and has been extensively studied by astronomers. The nebula conceals freshly minted brilliant blue stars - each nearly ten times the mass of our Sun and born in the last few million years. The region is also home to many baby stars that are buried deep in the dust, making them difficult to study. In total, the Cat's Paw Nebula could contain several tens of thousands of stars. The nebula appears red because its blue and green light are scattered and absorbed more efficiently by material between the nebula and Earth. The red light comes predominantly from hydrogen gas glowing under the intense glare of hot young stars.

ESO|eso9948f.jpg|1952|This photo shows a three colour composite of the well-known Crab Nebula (also known as Messier 1), as observed with the FORS2 instrument in imaging mode in the morning of November 10, 1999. It is the remnant of a supernova explosion at a distance of about 6,000 light-years, observed almost 1,000 years ago, in the year 1054. It contains a neutron star near its center that spins 30 times per second around its axis (see below). In this picture, the green light is predominantly produced by hydrogen emission from material ejected by the star that exploded. The blue light is predominantly emitted by very high-energy ("relativistic") electrons that spiral in a large-scale magnetic field (so-called synchrotron emission). It is believed that these electrons are continuously accelerated and ejected by the rapidly spinning neutron star at the centre of the nebula and which is the remnant core of the exploded star. This pulsar has been identified with the lower/right of the two close stars near the geometric center of the nebula, immediately left of the small arc-like feature, best seen in ESO Press Photo eso9948. Technical information: ESO Press Photo eso9948 is based on a composite of three images taken through three different optical filters: B (429 nm; FWHM 88 nm; 5 min; here rendered as blue), R (657 nm; FWHM 150 nm; 1 min; green) and S II (673 nm; FWHM 6 nm; 5 min; red) during periods of 0.65 arcsec (R, S II) and 0.80 (B) seeing, respectively. The field shown measures 6.8 x 6.8 arcminutes and the images were recorded in frames of 2048 x 2048 pixels, each measuring 0.2 arcseconds. North is up; East is left.

ESO|eso9846a.jpg|6853|The Dumbbell Nebula­- also known as Messier 27 or NGC 6853 - is a typical planetary nebula and is located in the constellation Vulpecula (The Fox). The distance is rather uncertain, but is believed to be around 1,200 light-years. It was first described by the French astronomer and comet hunter Charles Messier who found it in 1764 and included it as no. 27 in his famous list of extended sky objects [2] .Despite its class, the Dumbbell Nebula has nothing to do with planets. It consists of very rarified gas that has been ejected from the hot central star (well visible on this photo), now in one of the last evolutionary stages. The gas atoms in the nebula are excited (heated) by the intense ultraviolet radiation from this star and emit strongly at specific wavelengths. This image is the beautiful by-product of a technical test of some FORS1 narrow-band optical interference filtres. They only allow light in a small wavelength range to pass and are used to isolate emissions from particular atoms and ions. In this three-colour composite, a short exposure was first made through a wide-band filtre registering blue light from the nebula. It was then combined with exposures through two interference filtres in the light of double-ionized oxygen atoms and atomic hydrogen. They were colour-coded as "blue", "green" and "red", respectively, and then combined to produce this picture that shows the structure of the nebula in "approximately true" colours. They are three-colour composite based on two interference ([OIII] at 501 nm and 6 nm FWHM - 5 min exposure time; H-alpha at 656 nm and 6 nm FWHM - 5 min) and one broadband (Bessell B at 429 nm and 88 nm FWHM; 30 sec) filtre images, obtained on September 28, 1998, during mediocre seeing conditions (0.8 arcsec). The CCD camera has 2048 x 2048 pixels, each covering 24 x 24 µm and the sky fields shown measure 6.8 x 6.8 arcminutes and 3.5 x 3.9 arcminutes, respectively. North is up; East is left.

ESO|eso1103a.jpg|1976|This new image of the Orion Nebula was captured using the Wide Field Imager camera on the MPG/ESO 2.2-metre telescope at the La Silla Observatory, Chile. This image is a composite of several exposures taken through a total of five different filters. Light that passed through a red filter, as well as light from a filter that shows the glowing hydrogen gas, is coloured red. Light in the yellow-green part of the spectrum is coloured green, blue light is coloured blue and light that passed through an ultraviolet filter has been coloured purple. The exposure times were about 52 minutes through each filter.

ESO|eso1101a.jpg|6523|This new infrared view of the star formation region Messier 8, often called the Lagoon Nebula, was captured by the VISTA telescope at ESO's Paranal Observatory in Chile. This colour picture was created from images taken through J, H and Ks near-infrared filters, and which were acquired as part of a huge survey of the central parts of the Milky Way. The field of view is about 34 by 15 arcminutes.

ESO|eso0938a.jpg|6822|Astronomers obtained this portrait of Barnard's Galaxy using the Wide Field Imager attached to the 2.2-metre MPG/ESO telescope at ESO's La Silla Observatory in northern Chile. Also known as NGC 6822, this dwarf irregular galaxy is one of the Milky Way's galactic neighbours. The dwarf galaxy has no shortage of stellar splendour and pyrotechnics. Reddish nebulae in this image reveal regions of active star formation, wherein young, hot stars heat up nearby gas clouds. Also prominent in the upper left of this new image is a striking bubble-shaped nebula. At the nebula's centre, a clutch of massive, scorching stars send waves of matter smashing into surrounding interstellar material, generating a glowing structure that appears ring-like from our perspective. Other similar ripples of heated matter thrown out by feisty young stars are dotted across Barnard's Galaxy. The image was made from data obtained through four different filters (B, V, R, and H-alpha). The field of view is 35 x 34 arcmin.

ESO|eso1207a.jpg|3324|The Wide Field Imager on the MPG/ESO 2.2-metre telescope at the La Silla Observatory has imaged a region of star formation called NGC 3324. The intense radiation from several of NGC 3324's massive, blue-white stars has carved out a cavity in the surrounding gas and dust. The ultraviolet radiation from these young hot stars also cause the gas cloud to glow in rich colours.

ESO|eso0834a.jpg|346|This new portrait of the bright star-forming region NGC 346, in which different wavelengths of light swirl together like watercolours, reveals new information about how stars form. NGC 346 is located 210,000 light-years away in the Small Magellanic Cloud, a neighbouring dwarf galaxy of the Milky Way. The image is based on data from ESA XMM-Newton (X-rays; blue), ESO's New Technology Telescope (visible light; green), and NASA's Spitzer (infrared; red). The infrared light shows cold dust, while the visible light denotes glowing gas, and the X-rays represent very hot gas. Ordinary stars appear as blue spots with white centres, while young stars enshrouded in dust appear as red spots with white centres.

ESO|eso9946a.jpg|3603|These images of the NGC 3603 region were obtained in three near-IR filter bands (Js, H and Ks) with the ISAAC instrument at the ANTU telescope at the VLT at Paranal. NGC 3603 is located in the Carina spiral arm of the Milky Way galaxy at a distance of about 20,000 light-years (6-7 kpc). It is the only massive, galactic "HII-region" (so denoted by astronomers because part of its hydrogen is ionized) in which a central cluster of strongly UV-radiating stars of types O and B that ionize the nebula can be studied at visual and near-infrared wavelengths. This is because the line-of-sight is reasonably free of dust in this direction; the dimming in near-infrared radiation due to intervening matter between the nebula and us is only about a factor of 2 (compared to 80 in visible light). The total mass of the hot O and B stars in NGC 3603 is over 2,000 solar masses. Together, the more than fifty heavy and bright O stars in NGC 3603 have about 100 times the ionizing power of the well-known Trapezium cluster in the Orion Nebula. In fact, the star cluster in NGC 3603 is in many respects very similar to the core of the large, ionizing cluster in the approximately eight times more distant Tarantula Nebula in the Large Magellanic Cloud. An important conclusion of studying this region is that there are lots of sub-solar mass stars in NGC 3603. Contrary to several theoretical predictions, these low-mass stars do form in violent starbursts. The overall age of stars in the contraction phase that are located in the innermost region of NGC 3603 was found to be 300 000 to 1 000 000 years. The counts clearly show that this cluster is well populated in sub-solar mass stars.

ESO|eso1201a.jpg|6618|This image of the Omega Nebula (Messier 17), captured by ESO's Very Large Telescope (VLT), is one of the sharpest of this object ever taken from the ground. It shows the dusty, rosy central parts of the famous star-forming region in fine detail.

ESO|tarantula.jpg|2070|Located inside the Large Magellanic Cloud (LMC) - one of our closest galaxies - in what some describe as a frightening sight, the Tarantula nebula is worth looking at in detail. Also known as 30 Doradus or NGC 2070, the nebula owes its name to the arrangement of its bright patches that somewhat resemble the legs of a tarantula. Taking the name of one of the biggest spiders on Earth is very fitting in view of the gigantic proportions of this celestial nebula - it measures nearly 1,000 light years across ! Its proximity, the favourable inclination of the LMC, and the absence of intervening dust make this nebula one of the best laboratories to better understand the formation of massive stars. This spectacular nebula is energised by an exceptionally high concentration of massive stars, often referred to as super star clusters. This image is based on data acquired with the 1.5 m Danish telescope at the ESO La Silla Observatory in Chile, through three filters (B: 80 s, V: 60 s, R: 50 s).

ESO|eso1008a.jpg|346|NGC 346, the brightest star-forming region in the neighbouring Small Magellanic Cloud galaxy, some 210,000 light-years away from Earth. The light, wind and heat given off by massive stars have dispersed the glowing gas within and around this star cluster, forming a surrounding wispy nebular structure that looks like a cobweb. NGC 346 is located in the constellation Tucana (the Toucan) and spans approximately 200 light-years. This particular image was obtained using the Wide Field Imager instrument at the 2.2-metre MPG/ESO telescope at the La Silla Observatory in Chile. Images like this help astronomers chronicle star birth and evolution, while offering glimpses of how stellar development influences the appearance of the cosmic environment over time. This is an enhanced colour image based on three different broadband filters (B, V, R), as well as a narrowband filter (H-alpha, shown in blue). The field of view is about 30 arcminutes wide.

ESO|eso1009a.jpg|1788|The delicate nebula NGC 1788, located in a dark and often neglected corner of the Orion constellation, is revealed in this finely nuanced image. Although this ghostly cloud is rather isolated from Orion's bright stars, their powerful winds and light have a strong impact on the nebula, forging its shape and making it a home to a multitude of infant suns. This image has been obtained using the Wide Field Imager on the MPG/ESO 2.2-metre telescope at ESO's La Silla Observatory in Chile. It combines images taken through blue, green and red filters, as well as a special filter designed to let through the light of glowing hydrogen. The field is about 30 arcminutes across; North is up, and East to the left.

ESO|eso0949n.jpg|2024|This VISTA image shows the spectacular star-forming region known as the Flame Nebula, or NGC 2024, in the constellation of Orion (the Hunter) and its surroundings. In views of this evocative object in visible light the core of the nebula is completely hidden behind obscuring dust, but in this VISTA view, taken in infrared light, the cluster of very young stars at the object's heart is revealed. The wide-field VISTA view also includes the glow of the reflection nebula NGC 2023, just below centre, and the ghostly outline of the Horsehead Nebula (Barnard 33) towards the lower right. The bright bluish star towards the right is one of the three bright stars forming the Belt of Orion. The image was created from VISTA images taken through J, H and Ks filters in the near-infrared part of the spectrum. The image shows the full area of the VISTA field and is one degree by 1.5 degrees in extent. The total exposure time was 14 minutes.

ESA|opo0501a.jpg|1300|One of the largest Hubble Space Telescope images ever made of a complete galaxy is being unveiled today at the American Astronomical Society meeting in San Diego, Calif. The Hubble telescope captured a display of starlight, glowing gas, and silhouetted dark clouds of interstellar dust in this 4-foot-by-8-foot image of the barred spiral galaxy NGC 1300. NGC 1300 is considered to be prototypical of barred spiral galaxies. Barred spirals differ from normal spiral galaxies in that the arms of the galaxy do not spiral all the way into the center, but are connected to the two ends of a straight bar of stars containing the nucleus at its center.

ESA|heic0706a.jpg|1672|The barred spiral galaxy NGC 1672, showing up clusters of hot young blue stars along its spiral arms, and clouds of hydrogen gas glowing in red. Delicate curtains of dust partially obscure and redden the light of the stars behind them. NGC 1672's symmetric look is emphasised by the four principal arms, edged by eye-catching dust lanes that extend out from the centre.

ESA|heic0817a.jpg|1275|This stunning image of NGC 1275 was taken using the NASA/ESA Hubble Space Telescope's Advanced Camera for Surveys in July and August 2006. It provides amazing detail and resolution of the fragile filamentary structures, which show up as a reddish lacy structure surrounding the central bright galaxy NGC 1275. These filaments are cool despite being surrounded by gas that is around 55 million degrees Celsius hot. They are suspended in a magnetic field which maintains their structure and demonstrates how energy from the central black hole is transferred to the surrounding gas. By observing the filamentary structure, astronomers were, for the first time, able to estimate the magnetic field's strength. Using this information they demonstrated how the extragalactic magnetic fields have maintained the structure of the filaments against collapse caused by either gravitational forces or the violence of the surrounding cluster during their 100-million-year lifetime. This is the first time astronomers have been able to differentiate the individual threads making up such filaments to this degree. Astonishingly, they distinguished threads a mere 200 light-years across. By contrast, the filaments seen here can be a gaping 200 000 light-years long. The entire image is approximately 260 000 light-years across. Also seen in the image are impressive lanes of dust from a separate spiral galaxy. It lies partly in front of the giant elliptical central cluster galaxy and has been completed disrupted by the tidal gravitational forces within the galaxy cluster. Several striking filaments of blue newborn stars are seen crossing the image.

ESA|heic0615a.jpg|4038,4039|This Hubble image of the Antennae galaxies is the sharpest yet of this merging pair of galaxies. As the two galaxies smash together, billions of stars are born, mostly in groups and clusters of stars. The brightest and most compact of these are called super star clusters.

ESA|heic0910s.jpg|6217|This is the first image of a celestial object taken with the newly repaired Advanced Camera for Surveys (ACS). The camera was restored to operation during the STS-125 Servicing Mission to upgrade the NASA/ESA Hubble Space Telescope. The barred spiral galaxy NGC 6217 was photographed on 13 June and 8 July 2009, as part of the initial testing and calibration of Hubble's ACS. The galaxy lies 6 million light-years away in the north circumpolar constellation Ursa Major.

ESA|heic1104a.jpg|2841|Star formation is one of the most important processes in shaping the Universe; it plays a pivotal role in the evolution of galaxies and it is also in the earliest stages of star formation that planetary systems first appear. Yet there is still much that astronomers don't understand, such as how do the properties of stellar nurseries vary according to the composition and density of gas present, and what triggers star formation in the first place? The driving force behind star formation is particularly unclear for a type of galaxy called a flocculent spiral, such as NGC 2841 shown here, which features short spiral arms rather than prominent and well-defined galactic limbs.

ESA|opo0624a.jpg|5866|This is a unique NASA/ESA Hubble Space Telescope view of the disk galaxy NGC 5866 tilted nearly edge-on to our line-of-sight. Hubble's sharp vision reveals a crisp dust lane dividing the galaxy into two halves. The image highlights the galaxy's structure: a subtle, reddish bulge surrounding a bright nucleus, a blue disk of stars running parallel to the dust lane, and a transparent outer halo. Some faint, wispy trails of dust can be seen meandering away from the disk of the galaxy out into the bulge and inner halo of the galaxy. The outer halo is dotted with numerous gravitationally bound clusters of nearly a million stars each, known as globular clusters. Background galaxies that are millions to billions of light-years farther away than NGC 5866 are also seen through the halo.

ESA|heic0911b.jpg|4522|Hubble's Advanced Camera for Surveys (ACS) allows astronomers to study an interesting and important phenomenon called ram pressure stripping that is so powerful, it is capable of mangling galaxies and even halting their star formation. NGC 4522 is a spectacular example of a spiral galaxy that is currently being stripped of its gas content. The galaxy is part of the Virgo galaxy cluster and its rapid motion within the cluster results in strong winds across the galaxy as the gas within is left behind. Scientists estimate that the galaxy is moving at more than 10 million kilometres per hour. A number of newly formed star clusters that developed in the stripped gas can be seen in the Hubble image. The stripped spiral galaxy is located some 60 million light-years away from Earth. Even though it is a still image, Hubble's view of NGC 4522 practically swirls off the page with apparent movement. It highlights the dramatic state of the galaxy with an especially vivid view of the ghostly gas being forced out of it. Bright blue pockets of new star formation can be seen to the right and left of centre.

ESA|heic0711a.jpg|4449|Hundreds of thousands of vibrant blue and red stars are visible in this new image of galaxy NGC 4449 taken by the NASA/ESA Hubble Space Telescope. Hot bluish white clusters of massive stars are scattered throughout the galaxy, interspersed with numerous dustier reddish regions of current star formation. Massive dark clouds of gas and dust are silhouetted against the flaming starlight.

ESA|heic0911c.jpg|4402|The image of NGC 4402 highlights some telltale signs of ram pressure stripping such as the curved, or convex, appearance of the disc of gas and dust, a result of the forces exerted by the heated gas. Light being emitted by the disc backlights the swirling dust that is being swept out by the gas. Studying ram pressure stripping helps astronomers better understand the mechanisms that drive the evolution of galaxies, and how the rate of star formation is suppressed in very dense regions of the Universe like clusters.

